,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
920,50,24185,13,0,0,38
921,49,122066,9,0,0,30
922,28,183175,10,0,0,40
923,65,325537,11,0,0,50
924,32,447066,13,15024,0,50
925,62,159841,9,0,0,24
926,20,436253,10,0,0,35
927,27,110648,13,0,0,40
928,30,197886,10,0,0,45
929,24,143436,10,0,0,24
930,31,189843,9,0,0,47
931,50,42402,15,0,2415,30
932,65,123484,9,0,0,25
933,44,260046,9,0,0,40
934,42,212847,9,0,0,85
935,71,193530,7,0,0,75
936,22,199419,9,0,0,40
937,27,177072,10,0,0,16
938,17,198830,7,0,0,10
939,68,274096,6,0,0,20
940,25,191230,10,0,0,40
941,49,102318,12,0,0,25
942,55,99551,13,0,0,15
943,40,140108,5,0,0,40
944,32,255424,13,0,0,60
945,17,154398,7,0,0,16
946,57,73051,13,0,0,40
947,40,26598,13,0,0,40
948,54,329733,9,0,0,40
949,40,243636,13,0,0,50
950,43,233130,10,0,0,25
951,32,111567,15,0,0,40
952,38,809585,13,0,0,40
953,57,205708,10,0,0,40
954,48,177211,7,0,0,40
955,49,192894,9,0,0,40
956,43,75993,10,7688,0,40
957,52,146565,12,4865,0,30
958,49,151584,10,0,0,32
959,18,238867,7,0,1602,40
960,25,283515,10,0,0,60
961,51,190333,10,0,0,40
962,36,139703,14,0,0,40
963,56,61885,13,0,2001,65
964,20,298635,10,0,0,30
965,22,375422,13,0,0,40
966,42,175674,9,0,0,60
967,51,96190,10,0,0,40
968,21,196508,10,0,0,40
969,45,191914,9,0,0,55
970,49,332355,9,0,0,40
971,44,125461,16,0,0,60
972,36,29814,7,0,0,40
973,31,116677,9,0,0,40
974,34,81223,9,0,0,48
975,48,192945,9,7688,0,40
976,41,171615,12,0,0,45
977,40,195892,10,0,0,40
978,52,152795,10,0,0,40
979,42,318947,9,0,0,40
980,40,50644,12,1506,0,40
981,31,151763,14,0,0,25
982,46,168195,15,0,1902,45
983,31,59083,9,0,0,35
984,47,363418,10,0,0,70
985,50,156623,15,7688,0,50
986,45,102771,9,0,1887,40
987,32,96016,13,0,0,45
988,45,304973,9,0,0,78
989,56,198388,9,0,0,40
990,58,40925,13,0,0,40
991,61,115023,14,0,0,4
992,31,162442,13,0,0,40
993,67,105252,10,7978,0,35
994,29,250819,10,0,0,40
995,32,372692,9,0,0,40
996,41,288679,9,0,0,40
997,27,170504,13,0,0,40
998,51,175246,9,0,0,50
999,47,159389,12,0,0,40
1000,90,256514,13,991,0,10
1001,36,163237,12,0,0,40
1002,29,183009,13,0,1590,40
1003,42,133584,10,0,0,40
1004,47,173613,10,0,0,65
1005,22,334593,10,0,0,40
1006,27,183523,13,0,0,45
1007,38,123833,10,0,1408,40
1008,38,304651,9,0,0,60
1009,37,34173,13,0,0,40
1010,37,149297,9,0,0,30
1011,24,22201,9,0,0,40
1012,19,206874,11,0,0,40
1013,43,221172,13,0,0,24
1014,45,111994,10,4650,0,40
1015,49,276247,10,0,0,40
1016,36,112271,9,0,0,40
1017,22,197387,10,0,0,24
1018,27,466224,10,0,0,40
1019,38,296317,9,0,0,40
1020,17,158762,6,0,0,20
1021,22,279802,10,0,0,3
1022,51,161691,9,0,0,40
1023,66,132055,9,0,1825,40
1024,19,309284,10,0,0,40
1025,32,119522,13,0,0,50
1026,31,210926,9,0,0,40
1027,40,49249,13,0,0,50
1028,53,22418,9,0,0,40
1029,26,147719,13,0,0,20
1030,46,148254,9,0,0,60
1031,41,183105,9,0,0,44
1032,54,143822,10,0,0,45
1033,38,198216,10,0,0,40
1034,18,25828,7,0,0,16
1035,36,77820,10,0,0,40
1036,22,306031,10,0,0,40
1037,24,190143,13,0,0,40
1038,36,154669,13,0,0,55
1039,30,74966,11,0,0,24
1040,53,263729,10,0,0,40
1041,52,41496,10,0,0,45
1042,43,129298,14,0,0,40
1043,44,399155,9,0,0,40
1044,20,42706,10,0,0,72
1045,26,336969,13,0,0,28
1046,59,308118,12,0,0,40
1047,51,189511,11,0,0,50
1048,30,122889,14,0,0,50
1049,58,208640,13,0,0,40
1050,25,60358,10,0,0,40
1051,19,184759,9,0,0,26
1052,38,117802,9,0,0,65
1053,34,118605,12,0,0,55
1054,39,117683,6,0,0,45
1055,49,198774,13,0,0,35
1056,55,31728,10,0,0,40
1057,56,155449,13,0,0,50
1058,39,272338,9,0,0,25
1059,20,141453,10,0,0,10
1060,30,177304,9,0,0,40
1061,31,192900,10,0,0,40
1062,49,202467,9,0,0,40
1063,58,72998,7,14084,0,40
1064,38,478346,9,7688,0,40
1065,23,189832,12,0,0,40
1066,28,210765,9,0,0,40
1067,28,145284,9,0,0,70
1068,35,342824,9,1151,0,40
1069,68,484298,7,0,0,30
1070,33,161745,11,0,0,45
1071,49,47086,13,0,0,40
1072,35,101709,9,0,0,60
1073,46,185847,9,0,0,54
1074,61,213321,10,0,1672,40
1075,67,37170,4,0,0,3
1076,25,299908,10,0,0,40
1077,52,180881,13,0,0,40
1078,43,142444,10,0,0,55
1079,32,235109,10,0,0,40
1080,18,156764,7,0,0,40
1081,32,296282,13,0,0,40
1082,41,124639,10,0,0,40
1083,23,53245,13,0,0,40
1084,32,309513,9,0,0,50
1085,64,111795,13,0,0,45
1086,23,163870,10,0,0,40
1087,30,268575,9,0,0,40
1088,75,71898,1,0,0,48
1089,36,153066,10,0,0,50
1090,59,24384,9,0,0,40
1091,55,136819,9,0,0,40
1092,28,308136,9,0,0,40
1093,37,98941,14,0,0,40
1094,22,214635,9,0,0,42
1095,27,134152,9,0,0,45
1096,30,130078,13,0,0,45
1097,24,43475,13,0,0,40
1098,29,302422,11,0,1564,56
1099,51,215647,9,0,0,43
1100,51,185283,10,0,0,45
1101,59,147989,10,0,0,50
1102,63,86590,9,0,0,32
1103,27,90692,11,0,0,40
1104,44,161819,9,0,0,40
1105,63,95680,10,0,0,18
1106,48,141511,6,0,0,45
1107,36,171393,14,7298,0,55
1108,30,147596,10,0,0,40
1109,33,203488,10,0,0,45
1110,49,188330,9,0,0,40
1111,63,158199,2,0,0,44
1112,19,174478,9,0,0,40
1113,23,200973,9,0,0,40
1114,45,102597,9,0,0,35
1115,61,143800,6,0,0,50
1116,39,117555,13,0,0,60
1117,21,509629,10,0,0,35
1118,46,229737,13,0,0,50
1119,71,35303,13,9386,0,30
1120,26,94477,10,7298,0,55
1121,46,102359,10,0,0,50
1122,31,342730,12,0,0,45
1123,53,248834,13,0,0,50
1124,51,158508,10,0,0,36
1125,37,177181,9,0,0,40
1126,51,36186,13,0,0,40
1127,19,45381,10,0,0,8
1128,39,315565,9,0,0,40
1129,52,159670,12,0,0,40
1130,41,154076,10,0,0,50
1131,35,182898,9,8614,0,40
1132,27,163862,9,0,0,60
1133,40,169031,9,0,0,40
1134,90,90523,9,0,0,99
1135,41,244945,10,0,0,40
1136,37,187748,10,0,0,40
1137,26,291586,13,0,0,20
1138,35,166606,9,0,0,40
1139,68,351711,10,0,0,40
1140,65,195733,10,0,0,30
1141,56,95763,6,0,0,45
1142,35,214816,13,0,0,40
1143,30,231413,10,0,0,40
1144,32,86808,9,0,0,40
1145,30,174543,12,0,0,40
1146,20,22966,10,0,0,12
1147,23,152140,9,0,0,40
1148,21,152328,10,0,0,20
1149,36,186035,7,5178,0,40
1150,26,115717,10,0,2051,40
1151,38,450924,8,3942,0,40
1152,62,224277,10,0,0,40
1153,65,197883,6,0,0,70
1154,79,183686,13,0,0,20
1155,34,213226,13,0,0,40
1156,57,204751,10,0,0,40
1157,44,165815,9,0,0,96
1158,59,100313,9,0,1887,40
1159,49,195554,9,0,0,44
1160,39,279490,10,0,0,40
1161,27,102889,10,0,0,40
1162,22,147227,13,0,0,30
1163,26,76996,10,0,0,38
1164,24,293091,9,0,0,40
1165,29,224421,11,0,0,44
1166,30,285295,13,0,0,40
1167,26,253899,13,0,0,40
1168,64,292639,10,10566,0,35
1169,26,182332,11,0,0,40
1170,19,574271,10,0,0,35
1171,57,103529,14,0,0,38
1172,41,184466,7,0,0,55
1173,30,130369,11,0,0,40
1174,38,189404,9,0,0,35
1175,35,223514,13,0,0,40
1176,22,361487,9,0,0,40
1177,30,235124,9,99999,0,40
1178,41,59938,9,0,0,43
1179,68,253866,13,0,0,30
1180,59,105592,10,0,0,12
1181,52,146378,9,0,0,40
1182,48,179337,9,0,0,60
1183,20,344492,9,0,0,26
1184,28,584790,11,0,0,40
1185,30,313038,9,0,0,40
1186,52,208630,9,0,1741,38
1187,44,169980,7,0,0,60
1188,35,120066,10,0,0,60
1189,51,133336,9,0,0,40
1190,20,39927,9,0,0,8
1191,21,306114,9,0,0,35
1192,36,285020,9,2885,0,40
1193,24,154373,9,0,0,25
1194,70,247383,10,0,0,40
1195,44,193494,10,0,0,72
1196,18,236262,7,0,0,12
1197,47,168191,10,0,0,40
1198,27,147638,13,0,0,40
1199,34,189944,10,0,0,72
1200,51,136823,9,0,0,32
1201,29,164607,11,0,0,50
1202,24,196816,10,0,0,50
1203,56,271795,7,0,0,49
1204,69,174474,6,0,0,28
1205,35,164866,6,0,0,99
1206,77,185426,9,0,0,15
1207,74,145463,2,0,0,15
1208,21,235442,9,0,0,40
1209,45,189792,14,0,0,40
1210,45,103406,13,0,1977,60
1211,27,68848,13,0,0,35
1212,38,207202,9,0,0,48
1213,28,70604,9,0,0,38
1214,43,102895,10,0,0,40
1215,32,270968,13,0,0,50
1216,28,146949,9,0,0,40
1217,37,48063,13,0,0,55
1218,42,204817,5,0,0,35
1219,31,176998,10,0,0,35
1220,23,291248,9,0,0,40
1221,18,131180,7,0,0,16
1222,31,340880,13,0,0,48
1223,29,82910,10,0,0,40
1224,20,158206,10,0,0,30
1225,35,187167,9,0,0,35
1226,33,44392,9,0,0,20
1227,24,155818,10,0,0,44
1228,45,339506,9,0,0,40
1229,50,192982,9,0,1848,40
1230,48,51620,13,0,0,50
1231,28,39232,13,0,0,45
1232,69,286983,10,0,0,40
1233,72,38360,9,0,0,16
1234,51,206775,10,0,0,50
1235,17,28031,5,0,0,16
1236,20,482732,6,0,0,40
1237,17,161259,6,0,0,12
1238,32,210562,11,0,0,46
1239,35,268661,10,0,0,50
1240,35,234271,10,0,0,40
1241,43,320277,13,0,0,40
1242,26,207537,9,0,0,40
1243,32,33678,10,0,0,50
1244,35,343403,10,0,0,40
1245,38,243484,13,0,0,28
1246,40,149102,9,2174,0,60
1247,28,114158,13,0,1977,24
1248,20,212582,10,0,0,16
1249,18,35065,9,0,0,35
1250,33,249249,3,0,0,50
1251,43,338290,10,0,0,40
1252,35,340110,13,0,1848,70
1253,30,54684,15,0,0,55
1254,37,173780,10,0,0,30
1255,50,200783,4,0,0,60
1256,31,19491,10,0,0,40
1257,40,162312,9,0,0,66
1258,39,201410,9,0,0,40
1259,45,247043,7,0,0,42
1260,39,99527,9,0,0,40
1261,49,43479,10,0,0,40
1262,32,113364,13,0,0,40
1263,43,456236,9,0,0,40
1264,39,80324,10,0,1977,62
1265,56,255406,9,0,0,40
1266,37,405284,13,0,1340,42
1267,52,114758,13,15024,0,50
1268,35,149347,9,0,0,70
1269,50,187830,13,0,0,50
1270,23,70261,10,0,0,30
1271,22,246965,10,0,0,12
1272,51,177669,10,0,0,60
1273,47,386136,9,0,0,35
1274,52,217663,9,0,0,45
1275,34,209538,13,0,0,50
1276,25,171818,13,0,0,40
1277,53,72257,10,0,0,55
1278,46,421223,10,0,0,40
1279,50,38310,4,0,0,40
1280,30,138744,9,0,0,40
1281,53,20438,10,0,0,15
1282,27,200928,10,0,0,22
1283,52,254285,13,0,0,40
1284,53,35102,10,0,0,34
1285,26,31290,9,0,0,40
1286,64,98586,16,0,0,60
1287,35,327120,12,0,0,55
1288,58,188982,9,0,0,20
1289,41,153132,13,0,0,38
1290,64,133144,9,0,0,16
1291,21,175800,9,0,0,55
1292,56,671292,9,0,0,38
1293,18,256179,10,594,0,10
1294,28,360527,10,0,0,45
1295,39,119098,11,0,0,40
1296,17,228786,6,0,0,24
1297,53,227836,10,0,0,40
1298,36,99374,10,0,0,40
1299,32,281437,10,0,0,55
1300,50,306790,10,0,0,40
1301,38,258888,10,0,0,35
1302,56,75214,15,0,0,32
1303,53,311269,9,0,0,40
1304,41,101603,11,0,0,40
1305,17,234780,9,0,0,40
1306,27,95647,13,0,0,40
1307,18,118376,10,0,0,16
1308,36,149833,9,0,0,40
1309,33,310525,8,0,0,32
1310,50,31014,9,0,0,40
1311,67,286372,13,0,0,40
1312,51,124963,12,0,0,50
1313,41,240900,9,0,0,20
1314,38,326886,11,0,0,45
1315,40,143046,13,0,0,45
1316,29,144556,9,0,0,45
1317,56,184553,6,0,0,56
1318,49,175070,10,0,0,40
1319,34,226629,9,0,0,40
1320,24,216867,6,0,0,30
1321,53,158993,9,0,0,38
1322,39,192251,9,0,0,40
1323,71,181301,9,0,0,40
1324,44,267790,5,0,0,40
1325,66,197816,13,10605,0,40
1326,45,220641,10,0,0,40
1327,35,42044,12,0,0,40
1328,30,96851,10,0,1719,25
1329,38,151322,9,0,0,40
1330,44,254134,12,0,0,40
1331,42,34037,16,0,0,50
1332,52,158746,9,0,0,40
1333,31,254304,6,0,0,38
1334,43,94113,10,0,0,45
1335,19,128346,9,0,0,40
1336,37,359796,10,0,0,40
1337,36,174640,11,0,0,60
1338,38,201328,13,0,0,50
1339,64,103643,9,0,0,15
1340,24,234640,11,0,0,35
1341,27,141795,10,0,0,30
1342,20,369678,9,0,0,43
1343,43,101950,14,0,0,45
1344,54,139703,10,3103,0,40
1345,24,240137,2,0,0,55
1346,41,152880,9,0,0,28
1347,76,225964,10,0,0,8
1348,56,261232,9,0,0,40
1349,60,114060,10,0,0,40
1350,41,206470,13,0,0,40
1351,42,191196,13,0,1977,60
1352,35,237943,9,0,0,60
1353,38,66686,11,0,0,40
1354,62,88055,13,0,0,40
1355,28,138332,16,0,0,40
1356,42,206066,14,0,0,65
1357,75,208426,15,0,0,35
1358,41,101593,14,0,0,50
1359,63,150389,13,0,0,40
1360,21,118693,10,0,0,40
1361,29,244473,11,0,2051,40
1362,25,240676,10,0,0,40
1363,59,99131,14,0,0,40
1364,49,262116,15,0,0,48
1365,33,339388,12,0,0,40
1366,18,761006,7,0,0,20
1367,38,109133,14,0,0,70
1368,29,211482,13,0,0,40
1369,30,75573,13,0,0,45
1370,35,160192,10,0,0,40
1371,34,206609,10,0,0,35
1372,22,214399,10,0,0,15
1373,26,171114,11,0,0,35
1374,43,191196,10,0,0,55
1375,30,186932,13,0,0,70
1376,33,150154,10,0,0,40
1377,26,218782,9,0,0,40
1378,25,69739,6,0,0,40
1379,18,168288,9,0,0,40
1380,60,113658,10,0,0,35
1381,36,175360,14,13550,0,50
1382,33,27959,9,0,0,40
1383,24,412156,9,0,0,40
1384,21,190227,10,0,0,40
1385,42,245307,13,0,1977,48
1386,37,282461,10,0,0,60
1387,30,314310,13,0,0,40
1388,26,216010,9,0,0,40
1389,36,185099,15,0,0,55
1390,53,137815,10,0,0,40
1391,23,173851,9,0,0,8
1392,33,376483,13,0,0,30
1393,43,234220,9,0,0,40
1394,56,144380,10,0,0,50
1395,42,367049,14,4650,0,40
1396,50,228057,9,0,0,40
1397,31,100734,16,0,0,28
1398,39,79331,14,15024,0,40
1399,54,147863,11,5013,0,40
1400,24,403671,13,0,0,40
1401,34,242984,13,0,0,40
1402,27,194773,14,0,0,50
1403,56,183081,10,0,0,45
1404,21,107895,10,0,0,35
1405,20,224640,10,0,0,40
1406,40,175935,13,14084,0,40
1407,37,215419,12,0,0,25
1408,26,53833,10,0,0,42
1409,20,225395,4,0,0,60
1410,22,127185,5,0,0,40
1411,29,108775,9,0,0,40
1412,29,160279,9,0,0,40
1413,31,595000,9,0,0,35
1414,34,340940,13,7298,0,60
1415,38,171344,7,0,0,36
1416,42,45363,12,0,0,50
1417,40,198953,12,0,0,2
1418,29,109621,9,0,0,40
1419,84,388384,4,0,0,10
1420,36,104858,10,0,0,56
1421,27,46442,13,0,0,35
1422,48,175653,12,14084,0,40
1423,68,133736,10,20051,0,40
1424,31,281030,9,0,0,45
1425,46,340718,7,0,0,40
1426,47,332355,14,15024,0,50
1427,65,210381,13,99999,0,65
1428,37,116960,13,0,0,45
1429,49,226871,9,0,0,40
1430,70,124449,14,0,2246,8
1431,54,77336,9,0,0,40
1432,21,110946,9,0,0,43
1433,31,223212,9,0,0,40
1434,69,159077,7,0,0,48
1435,50,192654,6,0,0,25
1436,52,200419,12,0,0,50
1437,37,167851,9,0,0,50
1438,47,220269,10,0,0,40
1439,25,251854,7,0,0,40
1440,77,144608,9,0,0,6
1441,58,100960,9,0,0,50
1442,54,148657,1,0,0,40
1443,37,395831,13,0,0,80
1444,56,213105,9,0,0,36
1445,57,124507,13,0,0,55
1446,37,238959,9,0,0,40
1447,35,226916,13,0,0,40
1448,27,366066,12,0,0,40
1449,41,202822,9,0,0,32
1450,21,112137,10,0,0,20
1451,42,409902,9,0,0,25
1452,59,184493,10,0,0,40
1453,37,328466,10,0,0,50
1454,17,145258,7,0,0,25
1455,27,96226,9,0,0,70
1456,32,259719,10,0,0,40
1457,25,111675,10,0,0,43
1458,46,190115,12,0,0,40
1459,31,235389,4,0,0,30
1460,20,227411,10,0,0,20
1461,27,219863,9,0,0,40
1462,52,78012,9,0,1762,40
1463,58,236596,10,0,0,40
1464,60,197553,10,7688,0,50
1465,17,217342,6,0,0,5
1466,28,469864,13,0,0,40
1467,37,160402,13,0,0,55
1468,44,118550,9,0,0,33
1469,44,44006,11,0,0,40
1470,31,100863,14,0,0,50
1471,26,212800,12,0,0,36
1472,20,104164,9,0,0,40
1473,48,208748,3,0,0,40
1474,21,118023,9,0,0,24
1475,54,119570,12,0,0,50
1476,34,209691,11,4386,0,50
1477,35,42044,9,0,0,30
1478,28,194472,10,0,0,40
1479,27,176727,13,0,0,40
1480,23,549349,10,0,0,40
1481,51,124963,15,0,0,80
1482,63,125178,13,0,0,40
1483,38,155676,9,0,0,40
1484,74,173929,16,0,0,25
1485,21,237051,10,0,0,25
1486,34,181311,7,0,0,40
1487,46,165754,16,0,0,45
1488,17,57324,6,0,0,30
1489,28,110981,10,0,0,40
1490,32,504951,12,0,0,50
1491,53,90127,10,0,0,60
1492,65,254413,10,0,0,40
1493,46,203067,15,0,0,40
1494,44,236321,9,0,0,25
1495,54,178356,5,0,0,40
1496,50,184424,10,0,1902,38
1497,37,76893,9,0,0,40
1498,20,244689,10,0,0,25
1499,21,164991,9,0,0,38
1500,23,147548,9,0,0,30
1501,43,174051,13,0,0,48
1502,26,281678,11,0,0,55
1503,29,1268339,9,0,0,40
1504,49,247378,10,0,0,20
1505,30,187279,9,0,0,44
1506,45,32186,13,0,0,40
1507,48,315423,3,0,0,40
1508,47,126500,4,0,0,40
1509,47,44257,13,0,0,60
1510,23,213955,9,0,2001,40
1511,35,241306,11,0,0,40
1512,27,217379,10,0,0,40
1513,38,146398,9,0,0,24
1514,67,123393,9,6418,0,58
1515,53,263925,9,99999,0,40
1516,27,176761,9,0,0,40
1517,31,111423,13,0,0,55
1518,29,147340,10,0,0,40
1519,40,244945,9,0,0,40
1520,40,439919,5,0,0,40
1521,38,194538,11,0,0,48
1522,50,81548,9,0,0,40
1523,28,185647,10,0,0,50
1524,29,54131,10,0,0,30
1525,19,299050,10,0,0,20
1526,39,165215,14,0,1902,18
1527,40,146908,16,0,0,60
1528,51,25031,10,0,0,10
1529,20,187332,6,0,0,30
1530,21,147655,9,0,0,35
1531,17,138293,7,0,0,15
1532,65,111095,9,0,0,16
1533,39,337898,13,0,0,55
1534,34,94413,10,0,0,40
1535,29,275110,10,0,0,42
1536,55,135803,13,0,1579,35
1537,47,343579,9,0,0,40
1538,42,170721,9,0,2002,40
1539,31,189759,9,0,2001,40
1540,30,118056,10,0,0,45
1541,44,33126,10,0,0,80
1542,50,167380,4,0,0,40
1543,49,105449,13,0,0,25
1544,53,375134,10,0,0,60
1545,43,190044,6,0,0,40
1546,48,121622,14,0,1380,40
1547,32,178623,12,0,0,46
1548,48,65535,9,0,0,50
1549,19,225775,10,0,0,40
1550,43,52498,9,0,0,40
1551,23,109307,11,0,0,40
1552,56,367200,9,0,0,40
1553,22,500720,9,0,0,40
1554,38,99233,15,0,0,40
1555,42,121265,14,0,0,40
1556,24,312017,10,0,0,40
1557,69,209236,9,0,0,36
1558,24,216984,10,0,0,35
1559,63,161563,9,0,0,48
1560,61,139391,10,0,1902,35
1561,39,226374,6,0,0,40
1562,22,216867,3,0,0,48
1563,27,230563,9,0,0,40
1564,48,39986,9,0,0,40
1565,20,138768,9,0,0,30
1566,28,133696,13,0,0,65
1567,24,165064,10,0,0,40
1568,66,212456,9,0,0,20
1569,34,187203,12,0,0,50
1570,52,92968,14,15024,0,40
1571,41,176452,9,0,0,40
1572,64,187656,2,0,0,40
1573,33,220860,9,0,0,45
1574,73,102510,4,6418,0,99
1575,39,238415,13,0,0,50
1576,52,75839,10,0,0,40
1577,24,275691,7,0,0,39
1578,36,389725,10,0,0,45
1579,17,193769,5,0,0,20
1580,29,214858,13,0,0,40
1581,20,211293,10,0,0,14
1582,43,180599,9,0,0,35
1583,24,193416,10,0,0,40
1584,61,105384,13,0,0,40
1585,20,210781,10,0,0,10
1586,35,133906,9,0,0,40
1587,43,174491,9,0,0,40
1588,27,186454,13,13550,0,40
1589,47,81654,10,0,0,56
1590,54,99185,16,15024,0,45
1591,90,187749,12,0,0,20
1592,46,324655,14,0,1902,40
1593,40,142886,13,0,0,40
1594,30,193598,1,0,0,40
1595,48,238726,9,0,0,40
1596,30,122042,14,0,0,45
1597,31,124827,9,0,0,40
1598,22,201490,9,0,0,20
1599,40,199303,9,0,0,40
1600,47,46857,10,0,0,40
1601,49,159816,13,99999,0,20
1602,18,115215,9,0,0,25
1603,42,336513,13,15024,0,60
1604,45,154117,9,0,0,38
1605,53,98829,13,0,0,50
1606,43,413760,10,0,0,40
1607,25,237865,10,0,0,40
1608,33,295589,10,0,0,35
1609,59,333270,14,0,0,35
1610,68,191288,4,0,0,15
1611,57,50990,9,0,0,30
1612,40,128700,10,0,0,40
1613,61,178312,12,0,0,42
1614,17,142457,7,0,0,20
1615,32,256371,8,0,0,40
1616,34,225548,13,0,0,30
1617,46,199725,11,0,0,60
1618,57,140426,16,0,1977,40
1619,30,203488,9,0,0,50
1620,27,174419,13,0,0,40
1621,39,380614,10,0,0,45
1622,19,220517,10,0,0,35
1623,53,188772,9,0,0,30
1624,24,354351,9,0,0,40
1625,54,217718,3,0,0,30
1626,46,247043,9,0,0,40
1627,28,356089,13,0,0,50
1628,65,190568,9,0,810,36
1629,76,93125,9,1424,0,24
1630,24,211160,10,0,0,40
1631,39,75995,9,0,0,45
1632,49,31264,9,0,0,35
1633,46,283004,11,0,0,63
1634,55,153788,10,0,0,37
1635,21,222490,10,0,0,40
1636,29,95108,9,0,0,40
1637,56,219426,6,0,0,40
1638,71,229424,9,0,0,40
1639,36,190350,9,0,0,40
1640,22,112847,9,0,0,40
1641,61,119986,14,0,0,40
1642,56,98630,4,0,0,40
1643,80,172826,9,0,0,8
1644,61,147393,15,0,0,20
1645,24,267843,13,0,0,35
1646,31,63437,9,0,0,40
1647,22,202416,13,0,0,40
1648,46,234690,9,0,0,40
1649,25,189027,9,0,0,30
1650,43,175224,9,0,0,60
1651,25,203570,9,0,0,40
1652,41,220531,16,0,0,50
1653,42,140474,12,0,0,35
1654,44,220563,10,0,0,40
1655,27,133929,13,0,0,36
1656,38,152237,13,0,0,45
1657,30,257874,13,0,0,30
1658,27,109997,9,0,0,40
1659,20,206681,8,0,0,55
1660,46,295791,9,0,0,30
1661,46,219021,9,15024,0,44
1662,50,24139,14,0,0,65
1663,50,301583,9,0,0,40
1664,18,67793,9,0,0,60
1665,61,176689,9,0,0,40
1666,45,144351,14,0,0,40
1667,29,161478,13,0,0,40
1668,39,126161,16,0,0,45
1669,31,114937,13,0,0,35
1670,30,175856,14,0,0,38
1671,50,176867,16,3781,0,40
1672,22,51262,9,0,0,40
1673,27,50295,10,0,0,48
1674,21,35424,10,0,0,25
1675,45,319122,13,14084,0,45
1676,66,271567,9,0,0,40
1677,61,134768,13,0,0,50
1678,21,121407,11,0,0,36
1679,69,32287,6,0,0,25
1680,51,115066,10,0,2547,40
1681,18,261720,9,0,0,40
1682,20,86143,10,0,0,30
1683,38,29702,13,0,0,45
1684,28,120475,9,0,0,20
1685,51,110747,9,0,1887,40
1686,34,167474,9,0,0,50
1687,51,392668,16,15024,0,84
1688,41,299813,5,0,0,70
1689,35,169672,7,0,0,65
1690,33,637222,8,0,0,40
1691,25,182227,10,0,0,30
1692,28,175710,13,0,0,30
1693,28,153546,7,0,0,40
1694,37,130620,8,0,0,33
1695,50,196232,9,7688,0,50
1696,25,374918,8,0,0,40
1697,44,263871,10,0,0,50
1698,32,97306,13,0,0,48
1699,34,98283,15,0,1564,40
1700,41,227968,13,0,0,35
1701,38,316211,9,0,0,40
1702,35,332588,9,0,0,30
1703,30,356689,9,0,0,60
1704,27,123984,12,0,0,35
1705,22,219941,10,0,0,40
1706,42,185129,16,0,0,43
1707,49,46537,9,594,0,10
1708,36,181705,7,0,0,40
1709,23,148315,10,0,0,40
1710,34,158615,10,0,0,40
1711,35,320451,14,0,0,65
1712,44,100479,12,0,0,48
1713,34,111985,9,0,0,50
1714,32,106437,9,0,0,40
1715,51,201127,9,0,0,45
1716,34,157886,12,0,0,40
1717,38,103925,9,2036,0,20
1718,25,32276,9,0,0,28
1719,23,191910,10,0,0,40
1720,33,161942,13,1055,0,40
1721,32,73498,4,0,0,40
1722,26,242768,13,0,0,38
1723,45,149865,13,0,0,60
1724,33,374905,6,0,0,40
1725,40,200496,13,0,0,40
1726,39,63021,10,0,0,20
1727,50,150975,9,0,0,40
1728,53,35305,13,0,0,57
1729,45,421412,9,0,0,45
1730,58,201344,13,0,0,20
1731,58,94345,9,0,0,40
1732,18,283342,7,0,0,20
1733,31,316672,9,0,0,40
1734,42,162003,16,0,0,36
1735,49,148995,9,0,0,40
1736,32,172714,9,0,0,40
1737,35,189240,10,0,0,40
1738,41,223548,2,0,0,40
1739,37,342084,10,0,0,60
1740,68,99491,10,0,0,20
1741,29,141185,10,0,0,55
1742,19,164320,9,0,0,40
1743,41,518030,13,0,1590,40
1744,29,286452,12,3418,0,40
1745,27,164607,13,0,0,40
1746,32,34104,10,0,0,40
1747,18,126021,9,0,0,20
1748,60,175273,9,0,0,40
1749,39,198654,15,0,2415,67
1750,21,364685,7,0,0,35
1751,51,138251,9,0,0,60
1752,30,283767,9,0,0,40
1753,53,88725,9,0,0,40
1754,37,172232,9,0,0,30
1755,43,220609,10,0,0,50
1756,28,412149,6,0,0,35
1757,59,159472,5,0,0,40
1758,29,264166,11,0,0,45
1759,76,312500,3,0,0,40
1760,34,146161,13,0,0,60
1761,30,326199,5,2580,0,40
1762,47,104068,9,0,0,40
1763,48,94342,13,0,0,55
1764,50,95949,13,0,0,50
1765,75,242108,9,2346,0,15
1766,21,20728,9,4101,0,40
1767,61,220342,4,0,0,30
1768,35,220098,9,0,0,40
1769,33,159929,9,0,0,40
1770,27,263614,12,0,0,45
1771,36,283122,9,0,1902,60
1772,19,197748,7,0,0,20
1773,18,36882,8,0,0,20
1774,50,92968,13,0,0,32
1775,43,33331,13,0,0,55
1776,54,174102,13,0,0,40
1777,34,101517,10,0,0,35
1778,54,46401,10,0,0,47
1779,49,123207,9,0,0,44
1780,47,192793,16,0,0,40
1781,25,111058,10,0,1980,40
1782,50,50459,9,0,0,42
1783,28,96020,13,0,0,50
1784,31,204052,9,0,0,40
1785,54,327769,10,0,0,40
1786,39,269323,10,0,0,40
1787,57,101338,13,0,0,20
1788,26,247025,10,0,0,40
1789,30,347166,9,0,0,60
1790,57,301514,9,0,0,40
